  1.78001E+02  5.61795E+04  1.70106E+01  7.22659E-01  6.23326E+00  3.73089E-02
  1.79001E+02  5.58656E+04  1.73048E+01  7.67335E-01  6.24828E+00  3.78150E-02
  1.80001E+02  5.55552E+04  1.76172E+01  8.16638E-01  6.26350E+00  3.83301E-02
  1.81001E+02  5.52483E+04  1.79498E+01  8.71262E-01  6.27893E+00  3.88543E-02
  1.82001E+02  5.49448E+04  1.83047E+01  9.32039E-01  6.29457E+00  3.93879E-02
  1.83001E+02  5.46445E+04  1.86843E+01  9.99980E-01  6.31043E+00  3.99310E-02
  1.84001E+02  5.43475E+04  1.90915E+01  1.07631E+00  6.32650E+00  4.04841E-02
  1.85001E+02  5.40538E+04  1.95298E+01  1.16255E+00  6.34280E+00  4.10473E-02
  1.86001E+02  5.37632E+04  2.00031E+01  1.26057E+00  6.35932E+00  4.16210E-02
  1.87001E+02  5.34756E+04  2.05160E+01  1.37274E+00  6.37608E+00  4.22053E-02
  1.88001E+02  5.31912E+04  2.10742E+01  1.50205E+00  6.39307E+00  4.28006E-02
  1.89001E+02  5.29098E+04  2.16844E+01  1.65236E+00  6.41030E+00  4.34073E-02
  1.90001E+02  5.26313E+04  2.23547E+01  1.82870E+00  6.42778E+00  4.40255E-02
  1.91001E+02  5.23557E+04  2.30951E+01  2.03777E+00  6.44550E+00  4.46557E-02
  1.92001E+02  5.20831E+04  2.39178E+01  2.28856E+00  6.46348E+00  4.52982E-02
  1.93001E+02  5.18132E+04  2.48381E+01  2.59351E+00  6.48172E+00  4.59532E-02
  1.94001E+02  5.15461E+04  2.58752E+01  2.97012E+00  6.50023E+00  4.66213E-02
  1.95001E+02  5.12818E+04  2.70533E+01  3.44366E+00  6.51900E+00  4.73028E-02
  1.96001E+02  5.10201E+04  2.84029E+01  4.05174E+00  6.53805E+00  4.79980E-02
  1.97001E+02  5.07612E+04  2.99622E+01  4.85206E+00  6.55738E+00  4.87073E-02
