  1.07001E+02  9.34571E+04  1.03326E+02  1.66314E+00 -1.55739E-04  3.06626E+01  1.67858E-01 -1.78530E-04
  1.08001E+02  9.25917E+04  1.03998E+02  1.70242E+00 -1.57362E-04  3.07302E+01  1.70240E-01 -1.80268E-04
  1.09001E+02  9.17423E+04  1.04686E+02  1.74289E+00 -1.58991E-04  3.07987E+01  1.72652E-01 -1.82008E-04
  1.10001E+02  9.09083E+04  1.05390E+02  1.78461E+00 -1.60626E-04  3.08683E+01  1.75092E-01 -1.83750E-04
  1.11001E+02  9.00893E+04  1.06112E+02  1.82761E+00 -1.62266E-04  3.09388E+01  1.77562E-01 -1.85494E-04
  1.12001E+02  8.92849E+04  1.06850E+02  1.87196E+00 -1.63912E-04  3.10103E+01  1.80063E-01 -1.87240E-04
  1.13001E+02  8.84948E+04  1.07607E+02  1.91773E+00 -1.65564E-04  3.10828E+01  1.82595E-01 -1.88988E-04
  1.14001E+02  8.77185E+04  1.08382E+02  1.96496E+00 -1.67222E-04  3.11563E+01  1.85159E-01 -1.90739E-04
  1.15001E+02  8.69558E+04  1.09177E+02  2.01374E+00 -1.68886E-04  3.12309E+01  1.87756E-01 -1.92491E-04
  1.16001E+02  8.62062E+04  1.09991E+02  2.06412E+00 -1.70557E-04  3.13065E+01  1.90386E-01 -1.94246E-04
  1.17001E+02  8.54694E+04  1.10825E+02  2.11619E+00 -1.72233E-04  3.13831E+01  1.93050E-01 -1.96002E-04
  1.18001E+02  8.47450E+04  1.11681E+02  2.17002E+00 -1.73916E-04  3.14608E+01  1.95748E-01 -1.97761E-04
  1.19001E+02  8.40329E+04  1.12559E+02  2.22570E+00 -1.75606E-04  3.15397E+01  1.98482E-01 -1.99522E-04
  1.20001E+02  8.33326E+04  1.13459E+02  2.28331E+00 -1.77302E-04  3.16196E+01  2.01252E-01 -2.01285E-04
  1.21001E+02  8.26439E+04  1.14382E+02  2.34295E+00 -1.79005E-04  3.17006E+01  2.04060E-01 -2.03051E-04
  1.22001E+02  8.19665E+04  1.15330E+02  2.40473E+00 -1.80715E-04  3.17828E+01  2.06905E-01 -2.04818E-04
  1.23001E+02  8.13002E+04  1.16302E+02  2.46873E+00 -1.82432E-04  3.18661E+01  2.09788E-01 -2.06588E-04
  1.24001E+02  8.06445E+04  1.17301E+02  2.53509E+00 -1.84156E-04  3.19505E+01  2.12711E-01 -2.08360E-04
  1.25001E+02  7.99994E+04  1.18327E+02  2.60390E+00 -1.85887E-04  3.20362E+01  2.15675E-01 -2.10135E-04
  1.26001E+02  7.93644E+04  1.19380E+02  2.67532E+00 -1.87626E-04  3.21230E+01  2.18679E-01 -2.11912E-04
  1.27001E+02  7.87395E+04  1.20463E+02  2.74946E+00 -1.89372E-04  3.22110E+01  2.21726E-01 -2.13691E-04
  1.28001E+02  7.81244E+04  1.21575E+02  2.82647E+00 -1.91125E-04  3.23003E+01  2.24816E-01 -2.15473E-04
  1.29001E+02  7.75188E+04  1.22719E+02  2.90652E+00 -1.92887E-04  3.23908E+01  2.27950E-01 -2.17257E-04
  1.30001E+02  7.69225E+04  1.23896E+02  2.98975E+00 -1.94657E-04  3.24826E+01  2.31129E-01 -2.19043E-04
  1.31001E+02  7.63353E+04  1.25106E+02  3.07635E+00 -1.96434E-04  3.25757E+01  2.34353E-01 -2.20832E-04
  1.32001E+02  7.57570E+04  1.26351E+02  3.16650E+00 -1.98220E-04  3.26700E+01  2.37625E-01 -2.22623E-04
  1.33001E+02  7.51874E+04  1.27633E+02  3.26041E+00 -2.00014E-04  3.27657E+01  2.40945E-01 -2.24417E-04
  1.34001E+02  7.46263E+04  1.28954E+02  3.35829E+00 -2.01816E-04  3.28627E+01  2.44314E-01 -2.26214E-04
  1.35001E+02  7.40735E+04  1.30314E+02  3.46037E+00 -2.03628E-04  3.29611E+01  2.47734E-01 -2.28012E-04
  1.36001E+02  7.35289E+04  1.31715E+02  3.56690E+00 -2.05448E-04  3.30608E+01  2.51205E-01 -2.29814E-04
  1.37001E+02  7.29922E+04  1.33160E+02  3.67814E+00 -2.07277E-04  3.31619E+01  2.54729E-01 -2.31618E-04
  1.38001E+02  7.24632E+04  1.34650E+02  3.79439E+00 -2.09115E-04  3.32645E+01  2.58306E-01 -2.33425E-04
  1.39001E+02  7.19419E+04  1.36187E+02  3.91594E+00 -2.10962E-04  3.33685E+01  2.61939E-01 -2.35234E-04
  1.40001E+02  7.14281E+04  1.37774E+02  4.04314E+00 -2.12819E-04  3.34740E+01  2.65628E-01 -2.37046E-04
  1.41001E+02  7.09215E+04  1.39412E+02  4.17634E+00 -2.14686E-04  3.35809E+01  2.69375E-01 -2.38860E-04
  1.42001E+02  7.04220E+04  1.41105E+02  4.31594E+00 -2.16562E-04  3.36894E+01  2.73181E-01 -2.40677E-04
  1.43001E+02  6.99296E+04  1.42855E+02  4.46234E+00 -2.18449E-04  3.37994E+01  2.77047E-01 -2.42497E-04
  1.44001E+02  6.94440E+04  1.44664E+02  4.61601E+00 -2.20345E-04  3.39109E+01  2.80975E-01 -2.44320E-04
  1.45001E+02  6.89650E+04  1.46536E+02  4.77743E+00 -2.22252E-04  3.40241E+01  2.84967E-01 -2.46145E-04
  1.46001E+02  6.84927E+04  1.48473E+02  4.94715E+00 -2.24170E-04  3.41388E+01  2.89023E-01 -2.47973E-04
  1.47001E+02  6.80267E+04  1.50480E+02  5.12574E+00 -2.26098E-04  3.42552E+01  2.93146E-01 -2.49804E-04
  1.48001E+02  6.75671E+04  1.52559E+02  5.31385E+00 -2.28038E-04  3.43732E+01  2.97337E-01 -2.51638E-04
  1.49001E+02  6.71136E+04  1.54715E+02  5.51216E+00 -2.29988E-04  3.44929E+01  3.01598E-01 -2.53475E-04
  1.50001E+02  6.66662E+04  1.56952E+02  5.72144E+00 -2.31950E-04  3.46144E+01  3.05930E-01 -2.55314E-04
  1.51001E+02  6.62247E+04  1.59274E+02  5.94250E+00 -2.33924E-04  3.47376E+01  3.10335E-01 -2.57157E-04
  1.52001E+02  6.57890E+04  1.61686E+02  6.17626E+00 -2.35910E-04  3.48625E+01  3.14816E-01 -2.59002E-04
  1.53001E+02  6.53590E+04  1.64194E+02  6.42371E+00 -2.37907E-04  3.49893E+01  3.19373E-01 -2.60850E-04
  1.54001E+02  6.49346E+04  1.66803E+02  6.68596E+00 -2.39917E-04  3.51179E+01  3.24009E-01 -2.62701E-04
  1.55001E+02  6.45157E+04  1.69518E+02  6.96420E+00 -2.41939E-04  3.52484E+01  3.28725E-01 -2.64556E-04
  1.56001E+02  6.41022E+04  1.72347E+02  7.25978E+00 -2.43975E-04  3.53808E+01  3.33525E-01 -2.66413E-04
  1.57001E+02  6.36939E+04  1.75297E+02  7.57416E+00 -2.46023E-04  3.55151E+01  3.38409E-01 -2.68273E-04
  1.58001E+02  6.32907E+04  1.78375E+02  7.90900E+00 -2.48085E-04  3.56514E+01  3.43380E-01 -2.70136E-04
  1.59001E+02  6.28927E+04  1.81590E+02  8.26609E+00 -2.50160E-04  3.57896E+01  3.48441E-01 -2.72003E-04
  1.60001E+02  6.24996E+04  1.84950E+02  8.64747E+00 -2.52249E-04  3.59300E+01  3.53593E-01 -2.73872E-04
  1.61001E+02  6.21114E+04  1.88467E+02  9.05539E+00 -2.54352E-04  3.60724E+01  3.58839E-01 -2.75745E-04
  1.62001E+02  6.17280E+04  1.92150E+02  9.49239E+00 -2.56470E-04  3.62169E+01  3.64181E-01 -2.77620E-04
  1.63001E+02  6.13493E+04  1.96012E+02  9.96130E+00 -2.58602E-04  3.63636E+01  3.69623E-01 -2.79499E-04
  1.64001E+02  6.09752E+04  2.00065E+02  1.04653E+01 -2.60750E-04  3.65124E+01  3.75166E-01 -2.81381E-04
  1.65001E+02  6.06057E+04  2.04324E+02  1.10080E+01 -2.62912E-04  3.66635E+01  3.80813E-01 -2.83267E-04
  1.66001E+02  6.02406E+04  2.08805E+02  1.15935E+01 -2.65091E-04  3.68169E+01  3.86567E-01 -2.85155E-04
  1.67001E+02  5.98799E+04  2.13526E+02  1.22263E+01 -2.67285E-04  3.69726E+01  3.92431E-01 -2.87047E-04
  1.68001E+02  5.95235E+04  2.18505E+02  1.29118E+01 -2.69496E-04  3.71307E+01  3.98407E-01 -2.88942E-04
  1.69001E+02  5.91712E+04  2.23764E+02  1.36560E+01 -2.71723E-04  3.72912E+01  4.04500E-01 -2.90841E-04
  1.70001E+02  5.88232E+04  2.29328E+02  1.44657E+01 -2.73967E-04  3.74541E+01  4.10712E-01 -2.92743E-04
  1.71001E+02  5.84792E+04  2.35223E+02  1.53488E+01 -2.76229E-04  3.76196E+01  4.17046E-01 -2.94648E-04
  1.72001E+02  5.81392E+04  2.41479E+02  1.63146E+01 -2.78508E-04  3.77876E+01  4.23506E-01 -2.96556E-04
  1.73001E+02  5.78031E+04  2.48131E+02  1.73736E+01 -2.80805E-04  3.79582E+01  4.30095E-01 -2.98468E-04
