  1.35001E+02  7.40735E+04  1.16664E+01  1.76531E-01 -1.29672E-03  3.68374E-01  3.78302E+00 -2.61856E-01 -4.99595E-02  4.68689E+00 -2.13337E-01
  1.36001E+02  7.35289E+04  1.17379E+01  1.81840E-01 -1.31948E-03  1.50607E+00  3.04942E+00 -2.63626E-01  1.11963E+00  3.65099E+00 -2.50354E-01
  1.37001E+02  7.29922E+04  1.18115E+01  1.87380E-01 -1.34277E-03  2.46754E+00  2.50989E+00 -2.02602E-01  2.15788E+00  2.92335E+00 -2.21425E-01
  1.38001E+02  7.24632E+04  1.18874E+01  1.93165E-01 -1.36659E-03  3.28746E+00  2.10280E+00 -1.38077E-01  3.05615E+00  2.39862E+00 -1.58918E-01
  1.39001E+02  7.19419E+04  1.19657E+01  1.99211E-01 -1.39097E-03  3.99351E+00  1.78881E+00 -9.34202E-02  3.83093E+00  2.00862E+00 -1.07352E-01
  1.40001E+02  7.14281E+04  1.20464E+01  2.05533E-01 -1.41593E-03  4.60738E+00  1.54198E+00 -6.53225E-02  4.50263E+00  1.71080E+00 -7.37397E-02
  1.41001E+02  7.09215E+04  1.21297E+01  2.12149E-01 -1.44149E-03  5.14598E+00  1.34472E+00 -4.75345E-02  5.08953E+00  1.47813E+00 -5.26247E-02
  1.42001E+02  7.04220E+04  1.22156E+01  2.19077E-01 -1.46767E-03  5.62261E+00  1.18481E+00 -3.58843E-02  5.60666E+00  1.29285E+00 -3.90517E-02
  1.43001E+02  6.99296E+04  1.23044E+01  2.26339E-01 -1.49448E-03  6.04773E+00  1.05353E+00 -2.79562E-02  6.06608E+00  1.14290E+00 -2.99946E-02
  1.44001E+02  6.94440E+04  1.23961E+01  2.33955E-01 -1.52196E-03  6.42972E+00  9.44557E-01 -2.23651E-02  6.47744E+00  1.01988E+00 -2.37195E-02
  1.45001E+02  6.89650E+04  1.24910E+01  2.41950E-01 -1.55013E-03  6.77529E+00  8.53219E-01 -1.82966E-02  6.84845E+00  9.17745E-01 -1.92224E-02
  1.46001E+02  6.84927E+04  1.25891E+01  2.50349E-01 -1.57902E-03  7.08990E+00  7.76000E-01 -1.52549E-02  7.18535E+00  8.32092E-01 -1.59034E-02
  1.47001E+02  6.80267E+04  1.26906E+01  2.59182E-01 -1.60864E-03  7.37802E+00  7.10218E-01 -1.29273E-02  7.49320E+00  7.59622E-01 -1.33913E-02
  1.48001E+02  6.75671E+04  1.27957E+01  2.68477E-01 -1.63903E-03  7.64332E+00  6.53799E-01 -1.11100E-02  7.77616E+00  6.97832E-01 -1.14482E-02
  1.49001E+02  6.71136E+04  1.29046E+01  2.78270E-01 -1.67022E-03  7.88889E+00  6.05122E-01 -9.66637E-03  8.03767E+00  6.44794E-01 -9.91686E-03
  1.50001E+02  6.66662E+04  1.30175E+01  2.88595E-01 -1.70224E-03  8.11729E+00  5.62904E-01 -8.50215E-03  8.28061E+00  5.99000E-01 -8.69032E-03
  1.51001E+02  6.62247E+04  1.31346E+01  2.99493E-01 -1.73511E-03  8.33070E+00  5.26120E-01 -7.55079E-03  8.50738E+00  5.59261E-01 -7.69397E-03
